Month,PlannerName,Product,ProductFamily,Plant,Forecast_Tons,Resource,Scenario Version,Comment
46997,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,84.4315,North Reactor A-1200L Batch Cell,Expansion,NRA-B
46997,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,66.3722,North Reactor A-1200L Batch Cell,Lean,NRA-B
47027,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.9544,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47027,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,83.4737,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47027,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,61.0884,North Reactor A-1200L Batch Cell,Lean,NRA-B
47058,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,78.3575,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47058,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,94.0172,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47058,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,66.9037,North Reactor A-1200L Batch Cell,Lean,NRA-B
47088,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,95.4746,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47088,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,101.537,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47088,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.5421,North Reactor A-1200L Batch Cell,Lean,NRA-B
47119,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,102.9951,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47119,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,112.932,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47119,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,83.359,North Reactor A-1200L Batch Cell,Lean,NRA-B
47150,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,92.2413,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47150,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,107.951,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47150,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,84.1134,North Reactor A-1200L Batch Cell,Lean,NRA-B
47178,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,92.7143,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47178,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,104.1628,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47178,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.782,North Reactor A-1200L Batch Cell,Lean,NRA-B
47209,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,86.8958,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47209,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,96.3237,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47209,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,70.6478,North Reactor A-1200L Batch Cell,Lean,NRA-B
47239,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,95.3509,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47239,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,108.7981,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47239,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.9062,North Reactor A-1200L Batch Cell,Lean,NRA-B
47270,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,89.2927,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47270,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,100.7616,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47270,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,78.9724,North Reactor A-1200L Batch Cell,Lean,NRA-B
47300,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,85.905,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47300,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,101.332,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47300,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,77.4093,North Reactor A-1200L Batch Cell,Lean,NRA-B
47331,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,80.6242,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47331,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,88.5815,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47331,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.0037,North Reactor A-1200L Batch Cell,Lean,NRA-B
47362,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.6364,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47362,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,88.3257,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47362,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,62.1337,North Reactor A-1200L Batch Cell,Lean,NRA-B
47392,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,75.2812,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47392,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,91.7556,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47392,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,61.8655,North Reactor A-1200L Batch Cell,Lean,NRA-B
47423,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,80.8382,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47423,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,97.301,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47423,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,69.8291,North Reactor A-1200L Batch Cell,Lean,NRA-B
47453,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,93.944,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47453,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,111.0746,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47453,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.3349,North Reactor A-1200L Batch Cell,Lean,NRA-B
47484,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,93.7332,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47484,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,108.5682,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47484,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,83.8427,North Reactor A-1200L Batch Cell,Lean,NRA-B
47515,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,91.7796,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47515,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,109.7598,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47515,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,84.2009,North Reactor A-1200L Batch Cell,Lean,NRA-B
47543,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,91.3287,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47543,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,100.7808,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47543,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,75.2673,North Reactor A-1200L Batch Cell,Lean,NRA-B
47574,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,89.0102,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47574,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,100.5872,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47574,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,73.8691,North Reactor A-1200L Batch Cell,Lean,NRA-B
47604,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,84.1244,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47604,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,108.1147,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47604,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,74.5538,North Reactor A-1200L Batch Cell,Lean,NRA-B
47635,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,94.5973,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47635,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,105.7085,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47635,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,77.1539,North Reactor A-1200L Batch Cell,Lean,NRA-B
47665,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,86.4436,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47665,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,98.81,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47665,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,75.1044,North Reactor A-1200L Batch Cell,Lean,NRA-B
47696,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,85.7429,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47696,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,92.5631,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47696,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,68.9317,North Reactor A-1200L Batch Cell,Lean,NRA-B
47727,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,79.7163,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47727,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,83.2044,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47727,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,59.5564,North Reactor A-1200L Batch Cell,Lean,NRA-B
47757,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,78.1839,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47757,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,90.1598,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47757,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,65.6215,North Reactor A-1200L Batch Cell,Lean,NRA-B
47788,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,83.2718,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47788,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,100.399,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47788,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,73.1893,North Reactor A-1200L Batch Cell,Lean,NRA-B
47818,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,96.0272,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47818,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,102.0146,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47818,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.503,North Reactor A-1200L Batch Cell,Lean,NRA-B
47849,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,102.127,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47849,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,109.8387,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47849,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,80.1562,North Reactor A-1200L Batch Cell,Lean,NRA-B
47880,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,91.3492,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47880,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,103.1228,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47880,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,79.0338,North Reactor A-1200L Batch Cell,Lean,NRA-B
47908,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,84.8232,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47908,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,99.2076,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47908,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.6324,North Reactor A-1200L Batch Cell,Lean,NRA-B
47939,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,89.6256,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47939,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,94.5874,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47939,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,74.6102,North Reactor A-1200L Batch Cell,Lean,NRA-B
47969,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,86.6525,North Reactor A-1200L Batch Cell,Baseline,NRA-B
47969,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,104.4102,North Reactor A-1200L Batch Cell,Expansion,NRA-B
47969,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,73.2717,North Reactor A-1200L Batch Cell,Lean,NRA-B
48000,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,95.5882,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48000,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,103.2561,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48000,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.4686,North Reactor A-1200L Batch Cell,Lean,NRA-B
48030,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,88.5301,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48030,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,99.196,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48030,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.3828,North Reactor A-1200L Batch Cell,Lean,NRA-B
48061,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,79.1444,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48061,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,89.0938,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48061,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,67.4049,North Reactor A-1200L Batch Cell,Lean,NRA-B
48092,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,85.2125,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48092,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,100.3617,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48092,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,76.7799,North Reactor A-1200L Batch Cell,Lean,NRA-B
48122,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,77.7717,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48122,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,87.0029,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48122,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,63.9971,North Reactor A-1200L Batch Cell,Lean,NRA-B
48153,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,79.6429,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48153,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,99.2501,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48153,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,73.3105,North Reactor A-1200L Batch Cell,Lean,NRA-B
48183,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,88.8379,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48183,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,111.731,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48183,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,79.0252,North Reactor A-1200L Batch Cell,Lean,NRA-B
48214,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,102.9557,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48214,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,116.6271,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48214,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,81.4256,North Reactor A-1200L Batch Cell,Lean,NRA-B
48245,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,94.1426,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48245,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,104.3604,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48245,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,79.9349,North Reactor A-1200L Batch Cell,Lean,NRA-B
48274,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,90.6393,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48274,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,103.2039,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48274,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,75.691,North Reactor A-1200L Batch Cell,Lean,NRA-B
48305,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,82.8526,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48305,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,99.829,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48305,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.4965,North Reactor A-1200L Batch Cell,Lean,NRA-B
48335,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,92.3297,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48335,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,105.0471,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48335,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,71.6065,North Reactor A-1200L Batch Cell,Lean,NRA-B
48366,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,97.7935,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48366,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,110.7451,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48366,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,87.6582,North Reactor A-1200L Batch Cell,Lean,NRA-B
48396,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,89.3186,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48396,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,100.3354,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48396,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,77.4416,North Reactor A-1200L Batch Cell,Lean,NRA-B
48427,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,81.1356,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48427,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,94.6759,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48427,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,71.0263,North Reactor A-1200L Batch Cell,Lean,NRA-B
48458,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,72.2897,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48458,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,82.5816,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48458,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,66.6711,North Reactor A-1200L Batch Cell,Lean,NRA-B
48488,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,80.758,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48488,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,83.4846,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48488,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,61.658,North Reactor A-1200L Batch Cell,Lean,NRA-B
48519,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,80.346,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48519,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,93.4299,North Reactor A-1200L Batch Cell,Expansion,NRA-B
48519,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,71.2989,North Reactor A-1200L Batch Cell,Lean,NRA-B
48549,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,88.7075,North Reactor A-1200L Batch Cell,Baseline,NRA-B
48549,NorthDesk,AUF-01,AURORA FLEX,PLT-A1,112.6287,North Reactor A-1200L Batch Cell,Expansion,NRA-B
