Month,PlannerName,Product,ProductFamily,Plant,Forecast_Tons,Resource,Scenario Version,Comment
46539,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.8239,Central Mix E-1500L,Lean,CME
46569,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.6387,Central Mix E-1500L,Baseline,CME
46569,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.5037,Central Mix E-1500L,Expansion,CME
46569,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.8869,Central Mix E-1500L,Lean,CME
46600,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.7363,Central Mix E-1500L,Baseline,CME
46600,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.5707,Central Mix E-1500L,Expansion,CME
46600,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.8944,Central Mix E-1500L,Lean,CME
46631,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.368,Central Mix E-1500L,Baseline,CME
46631,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.4975,Central Mix E-1500L,Expansion,CME
46631,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.0388,Central Mix E-1500L,Lean,CME
46661,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.5046,Central Mix E-1500L,Baseline,CME
46661,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,28.9249,Central Mix E-1500L,Expansion,CME
46661,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.9794,Central Mix E-1500L,Lean,CME
46692,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.7255,Central Mix E-1500L,Baseline,CME
46692,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,28.89,Central Mix E-1500L,Expansion,CME
46692,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.6828,Central Mix E-1500L,Lean,CME
46722,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.5941,Central Mix E-1500L,Baseline,CME
46722,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,29.9386,Central Mix E-1500L,Expansion,CME
46722,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.6721,Central Mix E-1500L,Lean,CME
46753,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,22.7258,Central Mix E-1500L,Baseline,CME
46753,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.2723,Central Mix E-1500L,Expansion,CME
46753,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.8836,Central Mix E-1500L,Lean,CME
46784,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.4534,Central Mix E-1500L,Baseline,CME
46784,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.9949,Central Mix E-1500L,Expansion,CME
46784,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.4041,Central Mix E-1500L,Lean,CME
46813,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.3868,Central Mix E-1500L,Baseline,CME
46813,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.315,Central Mix E-1500L,Expansion,CME
46813,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.9827,Central Mix E-1500L,Lean,CME
46844,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.29,Central Mix E-1500L,Baseline,CME
46844,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.0168,Central Mix E-1500L,Expansion,CME
46844,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.0428,Central Mix E-1500L,Lean,CME
46874,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.3169,Central Mix E-1500L,Baseline,CME
46874,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.9978,Central Mix E-1500L,Expansion,CME
46874,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.677,Central Mix E-1500L,Lean,CME
46905,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.1647,Central Mix E-1500L,Baseline,CME
46905,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.1401,Central Mix E-1500L,Expansion,CME
46905,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.5405,Central Mix E-1500L,Lean,CME
46935,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.8511,Central Mix E-1500L,Baseline,CME
46935,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.5915,Central Mix E-1500L,Expansion,CME
46935,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.7438,Central Mix E-1500L,Lean,CME
46966,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.4359,Central Mix E-1500L,Baseline,CME
46966,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.3156,Central Mix E-1500L,Expansion,CME
46966,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.2435,Central Mix E-1500L,Lean,CME
46997,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.6383,Central Mix E-1500L,Baseline,CME
46997,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.5204,Central Mix E-1500L,Expansion,CME
46997,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.267,Central Mix E-1500L,Lean,CME
47027,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.151,Central Mix E-1500L,Baseline,CME
47027,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,28.7325,Central Mix E-1500L,Expansion,CME
47027,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.4565,Central Mix E-1500L,Lean,CME
47058,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.26,Central Mix E-1500L,Baseline,CME
47058,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,29.994,Central Mix E-1500L,Expansion,CME
47058,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.4563,Central Mix E-1500L,Lean,CME
47088,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.9952,Central Mix E-1500L,Baseline,CME
47088,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.5216,Central Mix E-1500L,Expansion,CME
47088,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.1153,Central Mix E-1500L,Lean,CME
47119,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.5373,Central Mix E-1500L,Baseline,CME
47119,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,26.5842,Central Mix E-1500L,Expansion,CME
47119,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.2583,Central Mix E-1500L,Lean,CME
47150,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.2009,Central Mix E-1500L,Baseline,CME
47150,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.5623,Central Mix E-1500L,Expansion,CME
47150,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.2457,Central Mix E-1500L,Lean,CME
47178,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.3139,Central Mix E-1500L,Baseline,CME
47178,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.2304,Central Mix E-1500L,Expansion,CME
47178,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.412,Central Mix E-1500L,Lean,CME
47209,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.0331,Central Mix E-1500L,Baseline,CME
47209,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.5237,Central Mix E-1500L,Expansion,CME
47209,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.6221,Central Mix E-1500L,Lean,CME
47239,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.3389,Central Mix E-1500L,Baseline,CME
47239,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.7878,Central Mix E-1500L,Expansion,CME
47239,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.3143,Central Mix E-1500L,Lean,CME
47270,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.8124,Central Mix E-1500L,Baseline,CME
47270,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.3318,Central Mix E-1500L,Expansion,CME
47270,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.4878,Central Mix E-1500L,Lean,CME
47300,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.3274,Central Mix E-1500L,Baseline,CME
47300,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.202,Central Mix E-1500L,Expansion,CME
47300,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.045,Central Mix E-1500L,Lean,CME
47331,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.566,Central Mix E-1500L,Baseline,CME
47331,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.3929,Central Mix E-1500L,Expansion,CME
47331,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.8509,Central Mix E-1500L,Lean,CME
47362,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,22.673,Central Mix E-1500L,Baseline,CME
47362,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.5359,Central Mix E-1500L,Expansion,CME
47362,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.1771,Central Mix E-1500L,Lean,CME
47392,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.2805,Central Mix E-1500L,Baseline,CME
47392,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,26.4369,Central Mix E-1500L,Expansion,CME
47392,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.4071,Central Mix E-1500L,Lean,CME
47423,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,26.0305,Central Mix E-1500L,Baseline,CME
47423,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,28.451,Central Mix E-1500L,Expansion,CME
47423,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,22.0667,Central Mix E-1500L,Lean,CME
47453,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.5111,Central Mix E-1500L,Baseline,CME
47453,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,29.5767,Central Mix E-1500L,Expansion,CME
47453,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.185,Central Mix E-1500L,Lean,CME
47484,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.4376,Central Mix E-1500L,Baseline,CME
47484,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.774,Central Mix E-1500L,Expansion,CME
47484,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.2022,Central Mix E-1500L,Lean,CME
47515,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.6592,Central Mix E-1500L,Baseline,CME
47515,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.2875,Central Mix E-1500L,Expansion,CME
47515,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.3227,Central Mix E-1500L,Lean,CME
47543,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.2768,Central Mix E-1500L,Baseline,CME
47543,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.0359,Central Mix E-1500L,Expansion,CME
47543,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.0593,Central Mix E-1500L,Lean,CME
47574,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.4808,Central Mix E-1500L,Baseline,CME
47574,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.0446,Central Mix E-1500L,Expansion,CME
47574,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.7691,Central Mix E-1500L,Lean,CME
47604,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.456,Central Mix E-1500L,Baseline,CME
47604,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.4035,Central Mix E-1500L,Expansion,CME
47604,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.0292,Central Mix E-1500L,Lean,CME
47635,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.1407,Central Mix E-1500L,Baseline,CME
47635,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.7825,Central Mix E-1500L,Expansion,CME
47635,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.8206,Central Mix E-1500L,Lean,CME
47665,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.2724,Central Mix E-1500L,Baseline,CME
47665,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.7761,Central Mix E-1500L,Expansion,CME
47665,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.0506,Central Mix E-1500L,Lean,CME
47696,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.2936,Central Mix E-1500L,Baseline,CME
47696,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,22.5298,Central Mix E-1500L,Expansion,CME
47696,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.6069,Central Mix E-1500L,Lean,CME
47727,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.5163,Central Mix E-1500L,Baseline,CME
47727,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.8858,Central Mix E-1500L,Expansion,CME
47727,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.2191,Central Mix E-1500L,Lean,CME
47757,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.3604,Central Mix E-1500L,Baseline,CME
47757,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.3757,Central Mix E-1500L,Expansion,CME
47757,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.63,Central Mix E-1500L,Lean,CME
47788,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.0004,Central Mix E-1500L,Baseline,CME
47788,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,29.2111,Central Mix E-1500L,Expansion,CME
47788,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.3623,Central Mix E-1500L,Lean,CME
47818,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.0993,Central Mix E-1500L,Baseline,CME
47818,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,28.5041,Central Mix E-1500L,Expansion,CME
47818,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.2903,Central Mix E-1500L,Lean,CME
47849,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,22.8113,Central Mix E-1500L,Baseline,CME
47849,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.3379,Central Mix E-1500L,Expansion,CME
47849,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.5514,Central Mix E-1500L,Lean,CME
47880,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.4043,Central Mix E-1500L,Baseline,CME
47880,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,22.6776,Central Mix E-1500L,Expansion,CME
47880,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.25,Central Mix E-1500L,Lean,CME
47908,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.7876,Central Mix E-1500L,Baseline,CME
47908,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.0568,Central Mix E-1500L,Expansion,CME
47908,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.0125,Central Mix E-1500L,Lean,CME
47939,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.1308,Central Mix E-1500L,Baseline,CME
47939,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.1603,Central Mix E-1500L,Expansion,CME
47939,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.72,Central Mix E-1500L,Lean,CME
47969,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.3,Central Mix E-1500L,Baseline,CME
47969,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.2793,Central Mix E-1500L,Expansion,CME
47969,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,12.034,Central Mix E-1500L,Lean,CME
48000,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,15.8846,Central Mix E-1500L,Baseline,CME
48000,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.8254,Central Mix E-1500L,Expansion,CME
48000,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.3725,Central Mix E-1500L,Lean,CME
48030,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.6247,Central Mix E-1500L,Baseline,CME
48030,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.774,Central Mix E-1500L,Expansion,CME
48030,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.722,Central Mix E-1500L,Lean,CME
48061,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.0337,Central Mix E-1500L,Baseline,CME
48061,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.3681,Central Mix E-1500L,Expansion,CME
48061,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.2295,Central Mix E-1500L,Lean,CME
48092,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.1178,Central Mix E-1500L,Baseline,CME
48092,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.9429,Central Mix E-1500L,Expansion,CME
48092,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.5725,Central Mix E-1500L,Lean,CME
48122,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.4553,Central Mix E-1500L,Baseline,CME
48122,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.6543,Central Mix E-1500L,Expansion,CME
48122,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.9469,Central Mix E-1500L,Lean,CME
48153,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.3374,Central Mix E-1500L,Baseline,CME
48153,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,29.5421,Central Mix E-1500L,Expansion,CME
48153,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.8773,Central Mix E-1500L,Lean,CME
48183,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.7219,Central Mix E-1500L,Baseline,CME
48183,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.6435,Central Mix E-1500L,Expansion,CME
48183,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.8951,Central Mix E-1500L,Lean,CME
48214,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,24.1789,Central Mix E-1500L,Baseline,CME
48214,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.5777,Central Mix E-1500L,Expansion,CME
48214,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.042,Central Mix E-1500L,Lean,CME
48245,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.7917,Central Mix E-1500L,Baseline,CME
48245,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.6382,Central Mix E-1500L,Expansion,CME
48245,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.3885,Central Mix E-1500L,Lean,CME
48274,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.5735,Central Mix E-1500L,Baseline,CME
48274,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.8496,Central Mix E-1500L,Expansion,CME
48274,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.8687,Central Mix E-1500L,Lean,CME
48305,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.274,Central Mix E-1500L,Baseline,CME
48305,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.8943,Central Mix E-1500L,Expansion,CME
48305,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.4977,Central Mix E-1500L,Lean,CME
48335,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.5147,Central Mix E-1500L,Baseline,CME
48335,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.1184,Central Mix E-1500L,Expansion,CME
48335,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.2871,Central Mix E-1500L,Lean,CME
48366,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.1097,Central Mix E-1500L,Baseline,CME
48366,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,17.756,Central Mix E-1500L,Expansion,CME
48366,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,13.3622,Central Mix E-1500L,Lean,CME
48396,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.6778,Central Mix E-1500L,Baseline,CME
48396,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,19.1806,Central Mix E-1500L,Expansion,CME
48396,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,14.0368,Central Mix E-1500L,Lean,CME
48427,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.2185,Central Mix E-1500L,Baseline,CME
48427,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.6793,Central Mix E-1500L,Expansion,CME
48427,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,16.6223,Central Mix E-1500L,Lean,CME
48458,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.5767,Central Mix E-1500L,Baseline,CME
48458,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.8733,Central Mix E-1500L,Expansion,CME
48458,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,18.9602,Central Mix E-1500L,Lean,CME
48488,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.109,Central Mix E-1500L,Baseline,CME
48488,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.9913,Central Mix E-1500L,Expansion,CME
48488,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,21.1656,Central Mix E-1500L,Lean,CME
48519,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,25.9271,Central Mix E-1500L,Baseline,CME
48519,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,29.643,Central Mix E-1500L,Expansion,CME
48519,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.8999,Central Mix E-1500L,Lean,CME
48549,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,23.6491,Central Mix E-1500L,Baseline,CME
48549,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,27.9286,Central Mix E-1500L,Expansion,CME
48549,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,20.091,Central Mix E-1500L,Lean,CME
46388,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,19.3986,Central Mix E-1500L,Baseline,CME
46388,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,23.6423,Central Mix E-1500L,Expansion,CME
46388,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,16.5161,Central Mix E-1500L,Lean,CME
46419,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,16.8977,Central Mix E-1500L,Baseline,CME
46419,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,19.5093,Central Mix E-1500L,Expansion,CME
46419,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,13.7833,Central Mix E-1500L,Lean,CME
46447,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,15.1721,Central Mix E-1500L,Baseline,CME
46447,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,17.2573,Central Mix E-1500L,Expansion,CME
46447,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,12.3084,Central Mix E-1500L,Lean,CME
46478,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,13.6628,Central Mix E-1500L,Baseline,CME
46478,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,14.7198,Central Mix E-1500L,Expansion,CME
46478,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,10.8823,Central Mix E-1500L,Lean,CME
46508,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,14.0393,Central Mix E-1500L,Baseline,CME
46508,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,15.9029,Central Mix E-1500L,Expansion,CME
46508,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,11.708,Central Mix E-1500L,Lean,CME
46539,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,14.7,Central Mix E-1500L,Baseline,CME
46539,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,17.6372,Central Mix E-1500L,Expansion,CME
46539,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,12.1121,Central Mix E-1500L,Lean,CME
46569,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,17.7188,Central Mix E-1500L,Baseline,CME
46569,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,21.0634,Central Mix E-1500L,Expansion,CME
46569,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,14.2451,Central Mix E-1500L,Lean,CME
46600,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,21.7579,Central Mix E-1500L,Baseline,CME
46600,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,23.049,Central Mix E-1500L,Expansion,CME
46600,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,17.3075,Central Mix E-1500L,Lean,CME
46631,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,24.235,Central Mix E-1500L,Baseline,CME
46631,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,26.3295,Central Mix E-1500L,Expansion,CME
46631,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,20.0371,Central Mix E-1500L,Lean,CME
46661,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,25.8611,Central Mix E-1500L,Baseline,CME
46661,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,28.3247,Central Mix E-1500L,Expansion,CME
46661,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,20.9816,Central Mix E-1500L,Lean,CME
46692,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,24.2753,Central Mix E-1500L,Baseline,CME
46692,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,28.7111,Central Mix E-1500L,Expansion,CME
46692,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,20.868,Central Mix E-1500L,Lean,CME
46722,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,22.3452,Central Mix E-1500L,Baseline,CME
