Month,PlannerName,Product,ProductFamily,Plant,Forecast_Tons,Resource,Scenario Version,Comment
46661,HarborDesk,TRC-01,TERRA CORE,PLT-C1,58.1949,South Line G-700L,Lean,SLG
46692,HarborDesk,TRC-01,TERRA CORE,PLT-C1,65.2843,South Line G-700L,Baseline,SLG
46692,HarborDesk,TRC-01,TERRA CORE,PLT-C1,80.9027,South Line G-700L,Expansion,SLG
46692,HarborDesk,TRC-01,TERRA CORE,PLT-C1,50.9661,South Line G-700L,Lean,SLG
46722,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.0998,South Line G-700L,Baseline,SLG
46722,HarborDesk,TRC-01,TERRA CORE,PLT-C1,77.9669,South Line G-700L,Expansion,SLG
46722,HarborDesk,TRC-01,TERRA CORE,PLT-C1,46.8087,South Line G-700L,Lean,SLG
46753,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.5977,South Line G-700L,Baseline,SLG
46753,HarborDesk,TRC-01,TERRA CORE,PLT-C1,68.7847,South Line G-700L,Expansion,SLG
46753,HarborDesk,TRC-01,TERRA CORE,PLT-C1,48.3059,South Line G-700L,Lean,SLG
46784,HarborDesk,TRC-01,TERRA CORE,PLT-C1,58.007,South Line G-700L,Baseline,SLG
46784,HarborDesk,TRC-01,TERRA CORE,PLT-C1,69.0916,South Line G-700L,Expansion,SLG
46784,HarborDesk,TRC-01,TERRA CORE,PLT-C1,47.0153,South Line G-700L,Lean,SLG
46813,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.6836,South Line G-700L,Baseline,SLG
46813,HarborDesk,TRC-01,TERRA CORE,PLT-C1,73.35,South Line G-700L,Expansion,SLG
46813,HarborDesk,TRC-01,TERRA CORE,PLT-C1,51.9966,South Line G-700L,Lean,SLG
46844,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.7898,South Line G-700L,Baseline,SLG
46844,HarborDesk,TRC-01,TERRA CORE,PLT-C1,78.6715,South Line G-700L,Expansion,SLG
46844,HarborDesk,TRC-01,TERRA CORE,PLT-C1,49.2292,South Line G-700L,Lean,SLG
46874,HarborDesk,TRC-01,TERRA CORE,PLT-C1,56.8634,South Line G-700L,Baseline,SLG
46874,HarborDesk,TRC-01,TERRA CORE,PLT-C1,64.9144,South Line G-700L,Expansion,SLG
46874,HarborDesk,TRC-01,TERRA CORE,PLT-C1,45.6561,South Line G-700L,Lean,SLG
46905,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.4209,South Line G-700L,Baseline,SLG
46905,HarborDesk,TRC-01,TERRA CORE,PLT-C1,74.8935,South Line G-700L,Expansion,SLG
46905,HarborDesk,TRC-01,TERRA CORE,PLT-C1,48.4831,South Line G-700L,Lean,SLG
46935,HarborDesk,TRC-01,TERRA CORE,PLT-C1,68.7093,South Line G-700L,Baseline,SLG
46935,HarborDesk,TRC-01,TERRA CORE,PLT-C1,77.8232,South Line G-700L,Expansion,SLG
46935,HarborDesk,TRC-01,TERRA CORE,PLT-C1,54.6773,South Line G-700L,Lean,SLG
46966,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.766,South Line G-700L,Baseline,SLG
46966,HarborDesk,TRC-01,TERRA CORE,PLT-C1,84.5322,South Line G-700L,Expansion,SLG
46966,HarborDesk,TRC-01,TERRA CORE,PLT-C1,59.9002,South Line G-700L,Lean,SLG
46997,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.6755,South Line G-700L,Baseline,SLG
46997,HarborDesk,TRC-01,TERRA CORE,PLT-C1,97.4024,South Line G-700L,Expansion,SLG
46997,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.9776,South Line G-700L,Lean,SLG
47027,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.8049,South Line G-700L,Baseline,SLG
47027,HarborDesk,TRC-01,TERRA CORE,PLT-C1,94.622,South Line G-700L,Expansion,SLG
47027,HarborDesk,TRC-01,TERRA CORE,PLT-C1,58.8621,South Line G-700L,Lean,SLG
47058,HarborDesk,TRC-01,TERRA CORE,PLT-C1,73.4048,South Line G-700L,Baseline,SLG
47058,HarborDesk,TRC-01,TERRA CORE,PLT-C1,82.8499,South Line G-700L,Expansion,SLG
47058,HarborDesk,TRC-01,TERRA CORE,PLT-C1,54.0331,South Line G-700L,Lean,SLG
47088,HarborDesk,TRC-01,TERRA CORE,PLT-C1,66.2937,South Line G-700L,Baseline,SLG
47088,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.6617,South Line G-700L,Expansion,SLG
47088,HarborDesk,TRC-01,TERRA CORE,PLT-C1,51.9414,South Line G-700L,Lean,SLG
47119,HarborDesk,TRC-01,TERRA CORE,PLT-C1,60.4466,South Line G-700L,Baseline,SLG
47119,HarborDesk,TRC-01,TERRA CORE,PLT-C1,74.4995,South Line G-700L,Expansion,SLG
47119,HarborDesk,TRC-01,TERRA CORE,PLT-C1,48.5325,South Line G-700L,Lean,SLG
47150,HarborDesk,TRC-01,TERRA CORE,PLT-C1,60.3093,South Line G-700L,Baseline,SLG
47150,HarborDesk,TRC-01,TERRA CORE,PLT-C1,77.832,South Line G-700L,Expansion,SLG
47150,HarborDesk,TRC-01,TERRA CORE,PLT-C1,49.048,South Line G-700L,Lean,SLG
47178,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.8027,South Line G-700L,Baseline,SLG
47178,HarborDesk,TRC-01,TERRA CORE,PLT-C1,78.5981,South Line G-700L,Expansion,SLG
47178,HarborDesk,TRC-01,TERRA CORE,PLT-C1,52.3827,South Line G-700L,Lean,SLG
47209,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.8743,South Line G-700L,Baseline,SLG
47209,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.2539,South Line G-700L,Expansion,SLG
47209,HarborDesk,TRC-01,TERRA CORE,PLT-C1,51.0364,South Line G-700L,Lean,SLG
47239,HarborDesk,TRC-01,TERRA CORE,PLT-C1,64.3073,South Line G-700L,Baseline,SLG
47239,HarborDesk,TRC-01,TERRA CORE,PLT-C1,81.0098,South Line G-700L,Expansion,SLG
47239,HarborDesk,TRC-01,TERRA CORE,PLT-C1,52.1726,South Line G-700L,Lean,SLG
47270,HarborDesk,TRC-01,TERRA CORE,PLT-C1,68.5532,South Line G-700L,Baseline,SLG
47270,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.6105,South Line G-700L,Expansion,SLG
47270,HarborDesk,TRC-01,TERRA CORE,PLT-C1,49.4188,South Line G-700L,Lean,SLG
47300,HarborDesk,TRC-01,TERRA CORE,PLT-C1,72.4787,South Line G-700L,Baseline,SLG
47300,HarborDesk,TRC-01,TERRA CORE,PLT-C1,83.1309,South Line G-700L,Expansion,SLG
47300,HarborDesk,TRC-01,TERRA CORE,PLT-C1,52.9544,South Line G-700L,Lean,SLG
47331,HarborDesk,TRC-01,TERRA CORE,PLT-C1,70.4584,South Line G-700L,Baseline,SLG
47331,HarborDesk,TRC-01,TERRA CORE,PLT-C1,93.4489,South Line G-700L,Expansion,SLG
47331,HarborDesk,TRC-01,TERRA CORE,PLT-C1,56.9036,South Line G-700L,Lean,SLG
47362,HarborDesk,TRC-01,TERRA CORE,PLT-C1,81.7907,South Line G-700L,Baseline,SLG
47362,HarborDesk,TRC-01,TERRA CORE,PLT-C1,90.0408,South Line G-700L,Expansion,SLG
47362,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.5678,South Line G-700L,Lean,SLG
47392,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.7832,South Line G-700L,Baseline,SLG
47392,HarborDesk,TRC-01,TERRA CORE,PLT-C1,87.4423,South Line G-700L,Expansion,SLG
47392,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.5756,South Line G-700L,Lean,SLG
47423,HarborDesk,TRC-01,TERRA CORE,PLT-C1,67.3893,South Line G-700L,Baseline,SLG
47423,HarborDesk,TRC-01,TERRA CORE,PLT-C1,84.6793,South Line G-700L,Expansion,SLG
47423,HarborDesk,TRC-01,TERRA CORE,PLT-C1,57.6261,South Line G-700L,Lean,SLG
47453,HarborDesk,TRC-01,TERRA CORE,PLT-C1,64.5898,South Line G-700L,Baseline,SLG
47453,HarborDesk,TRC-01,TERRA CORE,PLT-C1,73.9187,South Line G-700L,Expansion,SLG
47453,HarborDesk,TRC-01,TERRA CORE,PLT-C1,49.2254,South Line G-700L,Lean,SLG
47484,HarborDesk,TRC-01,TERRA CORE,PLT-C1,58.2573,South Line G-700L,Baseline,SLG
47484,HarborDesk,TRC-01,TERRA CORE,PLT-C1,77.3904,South Line G-700L,Expansion,SLG
47484,HarborDesk,TRC-01,TERRA CORE,PLT-C1,46.9875,South Line G-700L,Lean,SLG
47515,HarborDesk,TRC-01,TERRA CORE,PLT-C1,60.0059,South Line G-700L,Baseline,SLG
47515,HarborDesk,TRC-01,TERRA CORE,PLT-C1,73.6951,South Line G-700L,Expansion,SLG
47515,HarborDesk,TRC-01,TERRA CORE,PLT-C1,47.6573,South Line G-700L,Lean,SLG
47543,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.487,South Line G-700L,Baseline,SLG
47543,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.7099,South Line G-700L,Expansion,SLG
47543,HarborDesk,TRC-01,TERRA CORE,PLT-C1,52.8055,South Line G-700L,Lean,SLG
47574,HarborDesk,TRC-01,TERRA CORE,PLT-C1,67.3893,South Line G-700L,Baseline,SLG
47574,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.3518,South Line G-700L,Expansion,SLG
47574,HarborDesk,TRC-01,TERRA CORE,PLT-C1,53.3541,South Line G-700L,Lean,SLG
47604,HarborDesk,TRC-01,TERRA CORE,PLT-C1,69.0806,South Line G-700L,Baseline,SLG
47604,HarborDesk,TRC-01,TERRA CORE,PLT-C1,81.3475,South Line G-700L,Expansion,SLG
47604,HarborDesk,TRC-01,TERRA CORE,PLT-C1,50.3609,South Line G-700L,Lean,SLG
47635,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.8754,South Line G-700L,Baseline,SLG
47635,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.7799,South Line G-700L,Expansion,SLG
47635,HarborDesk,TRC-01,TERRA CORE,PLT-C1,53.1629,South Line G-700L,Lean,SLG
47665,HarborDesk,TRC-01,TERRA CORE,PLT-C1,73.1248,South Line G-700L,Baseline,SLG
47665,HarborDesk,TRC-01,TERRA CORE,PLT-C1,86.1079,South Line G-700L,Expansion,SLG
47665,HarborDesk,TRC-01,TERRA CORE,PLT-C1,56.2307,South Line G-700L,Lean,SLG
47696,HarborDesk,TRC-01,TERRA CORE,PLT-C1,78.2805,South Line G-700L,Baseline,SLG
47696,HarborDesk,TRC-01,TERRA CORE,PLT-C1,86.997,South Line G-700L,Expansion,SLG
47696,HarborDesk,TRC-01,TERRA CORE,PLT-C1,58.4495,South Line G-700L,Lean,SLG
47727,HarborDesk,TRC-01,TERRA CORE,PLT-C1,82.106,South Line G-700L,Baseline,SLG
47727,HarborDesk,TRC-01,TERRA CORE,PLT-C1,94.086,South Line G-700L,Expansion,SLG
47727,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.0358,South Line G-700L,Lean,SLG
47757,HarborDesk,TRC-01,TERRA CORE,PLT-C1,80.2928,South Line G-700L,Baseline,SLG
47757,HarborDesk,TRC-01,TERRA CORE,PLT-C1,91.3357,South Line G-700L,Expansion,SLG
47757,HarborDesk,TRC-01,TERRA CORE,PLT-C1,58.4641,South Line G-700L,Lean,SLG
47788,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.4795,South Line G-700L,Baseline,SLG
47788,HarborDesk,TRC-01,TERRA CORE,PLT-C1,89.502,South Line G-700L,Expansion,SLG
47788,HarborDesk,TRC-01,TERRA CORE,PLT-C1,53.0179,South Line G-700L,Lean,SLG
47818,HarborDesk,TRC-01,TERRA CORE,PLT-C1,66.5844,South Line G-700L,Baseline,SLG
47818,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.0414,South Line G-700L,Expansion,SLG
47818,HarborDesk,TRC-01,TERRA CORE,PLT-C1,49.6454,South Line G-700L,Lean,SLG
47849,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.7804,South Line G-700L,Baseline,SLG
47849,HarborDesk,TRC-01,TERRA CORE,PLT-C1,77.6049,South Line G-700L,Expansion,SLG
47849,HarborDesk,TRC-01,TERRA CORE,PLT-C1,50.776,South Line G-700L,Lean,SLG
47880,HarborDesk,TRC-01,TERRA CORE,PLT-C1,60.5635,South Line G-700L,Baseline,SLG
47880,HarborDesk,TRC-01,TERRA CORE,PLT-C1,74.0363,South Line G-700L,Expansion,SLG
47880,HarborDesk,TRC-01,TERRA CORE,PLT-C1,48.8469,South Line G-700L,Lean,SLG
47908,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.3283,South Line G-700L,Baseline,SLG
47908,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.1863,South Line G-700L,Expansion,SLG
47908,HarborDesk,TRC-01,TERRA CORE,PLT-C1,52.4614,South Line G-700L,Lean,SLG
47939,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.8103,South Line G-700L,Baseline,SLG
47939,HarborDesk,TRC-01,TERRA CORE,PLT-C1,77.6966,South Line G-700L,Expansion,SLG
47939,HarborDesk,TRC-01,TERRA CORE,PLT-C1,50.9228,South Line G-700L,Lean,SLG
47969,HarborDesk,TRC-01,TERRA CORE,PLT-C1,69.0032,South Line G-700L,Baseline,SLG
47969,HarborDesk,TRC-01,TERRA CORE,PLT-C1,80.9572,South Line G-700L,Expansion,SLG
47969,HarborDesk,TRC-01,TERRA CORE,PLT-C1,54.7444,South Line G-700L,Lean,SLG
48000,HarborDesk,TRC-01,TERRA CORE,PLT-C1,68.5616,South Line G-700L,Baseline,SLG
48000,HarborDesk,TRC-01,TERRA CORE,PLT-C1,81.6063,South Line G-700L,Expansion,SLG
48000,HarborDesk,TRC-01,TERRA CORE,PLT-C1,55.4583,South Line G-700L,Lean,SLG
48030,HarborDesk,TRC-01,TERRA CORE,PLT-C1,68.5474,South Line G-700L,Baseline,SLG
48030,HarborDesk,TRC-01,TERRA CORE,PLT-C1,89.6239,South Line G-700L,Expansion,SLG
48030,HarborDesk,TRC-01,TERRA CORE,PLT-C1,57.6822,South Line G-700L,Lean,SLG
48061,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.602,South Line G-700L,Baseline,SLG
48061,HarborDesk,TRC-01,TERRA CORE,PLT-C1,95.7802,South Line G-700L,Expansion,SLG
48061,HarborDesk,TRC-01,TERRA CORE,PLT-C1,59.7847,South Line G-700L,Lean,SLG
48092,HarborDesk,TRC-01,TERRA CORE,PLT-C1,78.7278,South Line G-700L,Baseline,SLG
48092,HarborDesk,TRC-01,TERRA CORE,PLT-C1,91.9454,South Line G-700L,Expansion,SLG
48092,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.4206,South Line G-700L,Lean,SLG
48122,HarborDesk,TRC-01,TERRA CORE,PLT-C1,74.0398,South Line G-700L,Baseline,SLG
48122,HarborDesk,TRC-01,TERRA CORE,PLT-C1,97.4951,South Line G-700L,Expansion,SLG
48122,HarborDesk,TRC-01,TERRA CORE,PLT-C1,59.0218,South Line G-700L,Lean,SLG
48153,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.6146,South Line G-700L,Baseline,SLG
48153,HarborDesk,TRC-01,TERRA CORE,PLT-C1,85.4351,South Line G-700L,Expansion,SLG
48153,HarborDesk,TRC-01,TERRA CORE,PLT-C1,56.8757,South Line G-700L,Lean,SLG
48183,HarborDesk,TRC-01,TERRA CORE,PLT-C1,62.2364,South Line G-700L,Baseline,SLG
48183,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.723,South Line G-700L,Expansion,SLG
48183,HarborDesk,TRC-01,TERRA CORE,PLT-C1,54.2206,South Line G-700L,Lean,SLG
48214,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.7089,South Line G-700L,Baseline,SLG
48214,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.7003,South Line G-700L,Expansion,SLG
48214,HarborDesk,TRC-01,TERRA CORE,PLT-C1,51.571,South Line G-700L,Lean,SLG
48245,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.1311,South Line G-700L,Baseline,SLG
48245,HarborDesk,TRC-01,TERRA CORE,PLT-C1,75.0362,South Line G-700L,Expansion,SLG
48245,HarborDesk,TRC-01,TERRA CORE,PLT-C1,53.0022,South Line G-700L,Lean,SLG
48274,HarborDesk,TRC-01,TERRA CORE,PLT-C1,66.9979,South Line G-700L,Baseline,SLG
48274,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.3751,South Line G-700L,Expansion,SLG
48274,HarborDesk,TRC-01,TERRA CORE,PLT-C1,53.4338,South Line G-700L,Lean,SLG
48305,HarborDesk,TRC-01,TERRA CORE,PLT-C1,85.054,South Line G-700L,Baseline,SLG
48305,HarborDesk,TRC-01,TERRA CORE,PLT-C1,101.3512,South Line G-700L,Expansion,SLG
48305,HarborDesk,TRC-01,TERRA CORE,PLT-C1,67.8071,South Line G-700L,Lean,SLG
48335,HarborDesk,TRC-01,TERRA CORE,PLT-C1,71.6982,South Line G-700L,Baseline,SLG
48335,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.802,South Line G-700L,Expansion,SLG
48335,HarborDesk,TRC-01,TERRA CORE,PLT-C1,55.8502,South Line G-700L,Lean,SLG
48366,HarborDesk,TRC-01,TERRA CORE,PLT-C1,66.1273,South Line G-700L,Baseline,SLG
48366,HarborDesk,TRC-01,TERRA CORE,PLT-C1,87.0647,South Line G-700L,Expansion,SLG
48366,HarborDesk,TRC-01,TERRA CORE,PLT-C1,54.2245,South Line G-700L,Lean,SLG
48396,HarborDesk,TRC-01,TERRA CORE,PLT-C1,76.3447,South Line G-700L,Baseline,SLG
48396,HarborDesk,TRC-01,TERRA CORE,PLT-C1,88.572,South Line G-700L,Expansion,SLG
48396,HarborDesk,TRC-01,TERRA CORE,PLT-C1,56.2453,South Line G-700L,Lean,SLG
48427,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.2268,South Line G-700L,Baseline,SLG
48427,HarborDesk,TRC-01,TERRA CORE,PLT-C1,94.0146,South Line G-700L,Expansion,SLG
48427,HarborDesk,TRC-01,TERRA CORE,PLT-C1,60.3194,South Line G-700L,Lean,SLG
48458,HarborDesk,TRC-01,TERRA CORE,PLT-C1,78.7364,South Line G-700L,Baseline,SLG
48458,HarborDesk,TRC-01,TERRA CORE,PLT-C1,96.8515,South Line G-700L,Expansion,SLG
48458,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.9453,South Line G-700L,Lean,SLG
48488,HarborDesk,TRC-01,TERRA CORE,PLT-C1,79.527,South Line G-700L,Baseline,SLG
48488,HarborDesk,TRC-01,TERRA CORE,PLT-C1,94.0213,South Line G-700L,Expansion,SLG
48488,HarborDesk,TRC-01,TERRA CORE,PLT-C1,61.7629,South Line G-700L,Lean,SLG
48519,HarborDesk,TRC-01,TERRA CORE,PLT-C1,74.7955,South Line G-700L,Baseline,SLG
48519,HarborDesk,TRC-01,TERRA CORE,PLT-C1,91.219,South Line G-700L,Expansion,SLG
48519,HarborDesk,TRC-01,TERRA CORE,PLT-C1,53.7369,South Line G-700L,Lean,SLG
48549,HarborDesk,TRC-01,TERRA CORE,PLT-C1,63.4525,South Line G-700L,Baseline,SLG
48549,HarborDesk,TRC-01,TERRA CORE,PLT-C1,82.2067,South Line G-700L,Expansion,SLG
48549,HarborDesk,TRC-01,TERRA CORE,PLT-C1,52.9395,South Line G-700L,Lean,SLG
46388,HarborDesk,TRC-02,TERRA CORE,PLT-C2,65.7463,South Line G-700L,Baseline,SLG
46388,HarborDesk,TRC-02,TERRA CORE,PLT-C2,77.8807,South Line G-700L,Expansion,SLG
46388,HarborDesk,TRC-02,TERRA CORE,PLT-C2,52.4976,South Line G-700L,Lean,SLG
46419,HarborDesk,TRC-02,TERRA CORE,PLT-C2,65.4826,South Line G-700L,Baseline,SLG
46419,HarborDesk,TRC-02,TERRA CORE,PLT-C2,85.4787,South Line G-700L,Expansion,SLG
46419,HarborDesk,TRC-02,TERRA CORE,PLT-C2,61.025,South Line G-700L,Lean,SLG
46447,HarborDesk,TRC-02,TERRA CORE,PLT-C2,71.5393,South Line G-700L,Baseline,SLG
46447,HarborDesk,TRC-02,TERRA CORE,PLT-C2,83.3563,South Line G-700L,Expansion,SLG
46447,HarborDesk,TRC-02,TERRA CORE,PLT-C2,60.8099,South Line G-700L,Lean,SLG
46478,HarborDesk,TRC-02,TERRA CORE,PLT-C2,71.6684,South Line G-700L,Baseline,SLG
46478,HarborDesk,TRC-02,TERRA CORE,PLT-C2,82.7184,South Line G-700L,Expansion,SLG
46478,HarborDesk,TRC-02,TERRA CORE,PLT-C2,57.1533,South Line G-700L,Lean,SLG
46508,HarborDesk,TRC-02,TERRA CORE,PLT-C2,73.6734,South Line G-700L,Baseline,SLG
46508,HarborDesk,TRC-02,TERRA CORE,PLT-C2,89.9281,South Line G-700L,Expansion,SLG
46508,HarborDesk,TRC-02,TERRA CORE,PLT-C2,61.5963,South Line G-700L,Lean,SLG
46539,HarborDesk,TRC-02,TERRA CORE,PLT-C2,76.5565,South Line G-700L,Baseline,SLG
46539,HarborDesk,TRC-02,TERRA CORE,PLT-C2,92.0734,South Line G-700L,Expansion,SLG
46539,HarborDesk,TRC-02,TERRA CORE,PLT-C2,63.2426,South Line G-700L,Lean,SLG
46569,HarborDesk,TRC-02,TERRA CORE,PLT-C2,72.1926,South Line G-700L,Baseline,SLG
46569,HarborDesk,TRC-02,TERRA CORE,PLT-C2,90.1574,South Line G-700L,Expansion,SLG
46569,HarborDesk,TRC-02,TERRA CORE,PLT-C2,61.1153,South Line G-700L,Lean,SLG
46600,HarborDesk,TRC-02,TERRA CORE,PLT-C2,76.3987,South Line G-700L,Baseline,SLG
46600,HarborDesk,TRC-02,TERRA CORE,PLT-C2,91.0601,South Line G-700L,Expansion,SLG
46600,HarborDesk,TRC-02,TERRA CORE,PLT-C2,66.2427,South Line G-700L,Lean,SLG
46631,HarborDesk,TRC-02,TERRA CORE,PLT-C2,76.6747,South Line G-700L,Baseline,SLG
46631,HarborDesk,TRC-02,TERRA CORE,PLT-C2,91.4571,South Line G-700L,Expansion,SLG
46631,HarborDesk,TRC-02,TERRA CORE,PLT-C2,58.0792,South Line G-700L,Lean,SLG
46661,HarborDesk,TRC-02,TERRA CORE,PLT-C2,66.9642,South Line G-700L,Baseline,SLG
46661,HarborDesk,TRC-02,TERRA CORE,PLT-C2,77.0503,South Line G-700L,Expansion,SLG
46661,HarborDesk,TRC-02,TERRA CORE,PLT-C2,54.7235,South Line G-700L,Lean,SLG
46692,HarborDesk,TRC-02,TERRA CORE,PLT-C2,67.9535,South Line G-700L,Baseline,SLG
46692,HarborDesk,TRC-02,TERRA CORE,PLT-C2,78.1699,South Line G-700L,Expansion,SLG
46692,HarborDesk,TRC-02,TERRA CORE,PLT-C2,57.1932,South Line G-700L,Lean,SLG
46722,HarborDesk,TRC-02,TERRA CORE,PLT-C2,64.6826,South Line G-700L,Baseline,SLG
46722,HarborDesk,TRC-02,TERRA CORE,PLT-C2,72.7058,South Line G-700L,Expansion,SLG
46722,HarborDesk,TRC-02,TERRA CORE,PLT-C2,52.2929,South Line G-700L,Lean,SLG
46753,HarborDesk,TRC-02,TERRA CORE,PLT-C2,63.8232,South Line G-700L,Baseline,SLG
46753,HarborDesk,TRC-02,TERRA CORE,PLT-C2,78.8255,South Line G-700L,Expansion,SLG
46753,HarborDesk,TRC-02,TERRA CORE,PLT-C2,57.2807,South Line G-700L,Lean,SLG
46784,HarborDesk,TRC-02,TERRA CORE,PLT-C2,73.1443,South Line G-700L,Baseline,SLG
46784,HarborDesk,TRC-02,TERRA CORE,PLT-C2,86.6378,South Line G-700L,Expansion,SLG
46784,HarborDesk,TRC-02,TERRA CORE,PLT-C2,59.2497,South Line G-700L,Lean,SLG
46813,HarborDesk,TRC-02,TERRA CORE,PLT-C2,70.9327,South Line G-700L,Baseline,SLG
46813,HarborDesk,TRC-02,TERRA CORE,PLT-C2,86.4282,South Line G-700L,Expansion,SLG
46813,HarborDesk,TRC-02,TERRA CORE,PLT-C2,63.9781,South Line G-700L,Lean,SLG
46844,HarborDesk,TRC-02,TERRA CORE,PLT-C2,82.1946,South Line G-700L,Baseline,SLG
46844,HarborDesk,TRC-02,TERRA CORE,PLT-C2,99.72,South Line G-700L,Expansion,SLG
46844,HarborDesk,TRC-02,TERRA CORE,PLT-C2,73.5062,South Line G-700L,Lean,SLG
