Month,PlannerName,Product,ProductFamily,Plant,Forecast_Tons,Resource,Scenario Version,Comment
47239,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,56.3018,Central Mix E-1500L,Baseline,CME
47239,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,72.5396,Central Mix E-1500L,Expansion,CME
47239,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,49.7322,Central Mix E-1500L,Lean,CME
47270,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,52.5999,Central Mix E-1500L,Baseline,CME
47270,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,63.1735,Central Mix E-1500L,Expansion,CME
47270,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,49.8402,Central Mix E-1500L,Lean,CME
47300,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.9539,Central Mix E-1500L,Baseline,CME
47300,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,62.8798,Central Mix E-1500L,Expansion,CME
47300,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,47.0468,Central Mix E-1500L,Lean,CME
47331,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.2533,Central Mix E-1500L,Baseline,CME
47331,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,56.8857,Central Mix E-1500L,Expansion,CME
47331,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,42.3208,Central Mix E-1500L,Lean,CME
47362,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,56.0604,Central Mix E-1500L,Baseline,CME
47362,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.2998,Central Mix E-1500L,Expansion,CME
47362,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.6094,Central Mix E-1500L,Lean,CME
47392,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.3273,Central Mix E-1500L,Baseline,CME
47392,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,65.3309,Central Mix E-1500L,Expansion,CME
47392,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.0615,Central Mix E-1500L,Lean,CME
47423,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,64.4795,Central Mix E-1500L,Baseline,CME
47423,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,71.3607,Central Mix E-1500L,Expansion,CME
47423,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,56.0596,Central Mix E-1500L,Lean,CME
47453,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,63.7871,Central Mix E-1500L,Baseline,CME
47453,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,75.7615,Central Mix E-1500L,Expansion,CME
47453,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.0583,Central Mix E-1500L,Lean,CME
47484,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,60.7047,Central Mix E-1500L,Baseline,CME
47484,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,74.0075,Central Mix E-1500L,Expansion,CME
47484,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.6673,Central Mix E-1500L,Lean,CME
47515,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.2227,Central Mix E-1500L,Baseline,CME
47515,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,68.0059,Central Mix E-1500L,Expansion,CME
47515,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.8225,Central Mix E-1500L,Lean,CME
47543,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.6516,Central Mix E-1500L,Baseline,CME
47543,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,68.4703,Central Mix E-1500L,Expansion,CME
47543,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.8125,Central Mix E-1500L,Lean,CME
47574,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,63.9557,Central Mix E-1500L,Baseline,CME
47574,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,75.6654,Central Mix E-1500L,Expansion,CME
47574,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,54.6484,Central Mix E-1500L,Lean,CME
47604,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.5866,Central Mix E-1500L,Baseline,CME
47604,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,70.6361,Central Mix E-1500L,Expansion,CME
47604,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.3216,Central Mix E-1500L,Lean,CME
47635,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.9873,Central Mix E-1500L,Baseline,CME
47635,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,65.1302,Central Mix E-1500L,Expansion,CME
47635,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,46.8799,Central Mix E-1500L,Lean,CME
47665,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,52.3638,Central Mix E-1500L,Baseline,CME
47665,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.2673,Central Mix E-1500L,Expansion,CME
47665,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,43.3288,Central Mix E-1500L,Lean,CME
47696,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.5205,Central Mix E-1500L,Baseline,CME
47696,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,60.5244,Central Mix E-1500L,Expansion,CME
47696,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,41.5152,Central Mix E-1500L,Lean,CME
47727,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,52.628,Central Mix E-1500L,Baseline,CME
47727,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,65.3467,Central Mix E-1500L,Expansion,CME
47727,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.7154,Central Mix E-1500L,Lean,CME
47757,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.5349,Central Mix E-1500L,Baseline,CME
47757,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,68.1131,Central Mix E-1500L,Expansion,CME
47757,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.7008,Central Mix E-1500L,Lean,CME
47788,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.4129,Central Mix E-1500L,Baseline,CME
47788,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,73.6258,Central Mix E-1500L,Expansion,CME
47788,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.8878,Central Mix E-1500L,Lean,CME
47818,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.55,Central Mix E-1500L,Baseline,CME
47818,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,72.4521,Central Mix E-1500L,Expansion,CME
47818,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.3562,Central Mix E-1500L,Lean,CME
47849,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.7392,Central Mix E-1500L,Baseline,CME
47849,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,72.5927,Central Mix E-1500L,Expansion,CME
47849,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.7517,Central Mix E-1500L,Lean,CME
47880,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.3223,Central Mix E-1500L,Baseline,CME
47880,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,65.8317,Central Mix E-1500L,Expansion,CME
47880,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.545,Central Mix E-1500L,Lean,CME
47908,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.6571,Central Mix E-1500L,Baseline,CME
47908,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,68.5251,Central Mix E-1500L,Expansion,CME
47908,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.5972,Central Mix E-1500L,Lean,CME
47939,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,62.3129,Central Mix E-1500L,Baseline,CME
47939,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,76.1807,Central Mix E-1500L,Expansion,CME
47939,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,49.6667,Central Mix E-1500L,Lean,CME
47969,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,56.0643,Central Mix E-1500L,Baseline,CME
47969,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,69.9998,Central Mix E-1500L,Expansion,CME
47969,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,48.322,Central Mix E-1500L,Lean,CME
48000,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,57.1625,Central Mix E-1500L,Baseline,CME
48000,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,65.29,Central Mix E-1500L,Expansion,CME
48000,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,49.2895,Central Mix E-1500L,Lean,CME
48030,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.6205,Central Mix E-1500L,Baseline,CME
48030,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.2319,Central Mix E-1500L,Expansion,CME
48030,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,42.0866,Central Mix E-1500L,Lean,CME
48061,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,52.8268,Central Mix E-1500L,Baseline,CME
48061,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,63.2005,Central Mix E-1500L,Expansion,CME
48061,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,43.5018,Central Mix E-1500L,Lean,CME
48092,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,51.43,Central Mix E-1500L,Baseline,CME
48092,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,62.4717,Central Mix E-1500L,Expansion,CME
48092,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,46.7442,Central Mix E-1500L,Lean,CME
48122,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.7863,Central Mix E-1500L,Baseline,CME
48122,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,68.9171,Central Mix E-1500L,Expansion,CME
48122,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,52.6272,Central Mix E-1500L,Lean,CME
48153,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,59.4292,Central Mix E-1500L,Baseline,CME
48153,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,74.5938,Central Mix E-1500L,Expansion,CME
48153,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,55.4404,Central Mix E-1500L,Lean,CME
48183,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.3973,Central Mix E-1500L,Baseline,CME
48183,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,69.7905,Central Mix E-1500L,Expansion,CME
48183,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.1261,Central Mix E-1500L,Lean,CME
48214,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,62.9469,Central Mix E-1500L,Baseline,CME
48214,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,73.322,Central Mix E-1500L,Expansion,CME
48214,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.2841,Central Mix E-1500L,Lean,CME
48245,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,67.1856,Central Mix E-1500L,Baseline,CME
48245,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,77.9488,Central Mix E-1500L,Expansion,CME
48245,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.5193,Central Mix E-1500L,Lean,CME
48274,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.7692,Central Mix E-1500L,Baseline,CME
48274,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,67.6397,Central Mix E-1500L,Expansion,CME
48274,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.9823,Central Mix E-1500L,Lean,CME
48305,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,62.9467,Central Mix E-1500L,Baseline,CME
48305,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,70.1607,Central Mix E-1500L,Expansion,CME
48305,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.3195,Central Mix E-1500L,Lean,CME
48335,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,57.0582,Central Mix E-1500L,Baseline,CME
48335,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,69.1846,Central Mix E-1500L,Expansion,CME
48335,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,54.3989,Central Mix E-1500L,Lean,CME
48366,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.1063,Central Mix E-1500L,Baseline,CME
48366,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,64.9547,Central Mix E-1500L,Expansion,CME
48366,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,49.2228,Central Mix E-1500L,Lean,CME
48396,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.1576,Central Mix E-1500L,Baseline,CME
48396,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.9956,Central Mix E-1500L,Expansion,CME
48396,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,43.2377,Central Mix E-1500L,Lean,CME
48427,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.3855,Central Mix E-1500L,Baseline,CME
48427,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,64.177,Central Mix E-1500L,Expansion,CME
48427,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,44.7478,Central Mix E-1500L,Lean,CME
48458,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,62.4129,Central Mix E-1500L,Baseline,CME
48458,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,77.1929,Central Mix E-1500L,Expansion,CME
48458,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,56.6576,Central Mix E-1500L,Lean,CME
48488,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,61.6721,Central Mix E-1500L,Baseline,CME
48488,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,69.8959,Central Mix E-1500L,Expansion,CME
48488,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,53.2598,Central Mix E-1500L,Lean,CME
48519,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,64.092,Central Mix E-1500L,Baseline,CME
48519,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,74.8661,Central Mix E-1500L,Expansion,CME
48519,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,52.4643,Central Mix E-1500L,Lean,CME
48549,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,58.1527,Central Mix E-1500L,Baseline,CME
48549,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,70.6289,Central Mix E-1500L,Expansion,CME
48549,VertexDesk,VCB-01,VECTOR BOND,PLT-G1,50.7006,Central Mix E-1500L,Lean,CME
46388,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,45.7923,Central Mix E-1500L,Baseline,CME
46388,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,52.4941,Central Mix E-1500L,Expansion,CME
46388,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,36.9168,Central Mix E-1500L,Lean,CME
46419,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,44.5461,Central Mix E-1500L,Baseline,CME
46419,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,47.8567,Central Mix E-1500L,Expansion,CME
46419,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,34.1083,Central Mix E-1500L,Lean,CME
46447,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,48.4141,Central Mix E-1500L,Baseline,CME
46447,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,51.0972,Central Mix E-1500L,Expansion,CME
46447,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,36.8399,Central Mix E-1500L,Lean,CME
46478,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,50.7973,Central Mix E-1500L,Baseline,CME
46478,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,50.2192,Central Mix E-1500L,Expansion,CME
46478,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,37.8037,Central Mix E-1500L,Lean,CME
46508,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,53.7645,Central Mix E-1500L,Baseline,CME
46508,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,56.4643,Central Mix E-1500L,Expansion,CME
46508,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,42.2807,Central Mix E-1500L,Lean,CME
46539,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,49.2738,Central Mix E-1500L,Baseline,CME
46539,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,55.4339,Central Mix E-1500L,Expansion,CME
46539,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,38.1853,Central Mix E-1500L,Lean,CME
46569,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,49.366,Central Mix E-1500L,Baseline,CME
46569,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,54.9192,Central Mix E-1500L,Expansion,CME
46569,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,37.1442,Central Mix E-1500L,Lean,CME
46600,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,53.0563,Central Mix E-1500L,Baseline,CME
46600,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,51.4084,Central Mix E-1500L,Expansion,CME
46600,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,39.4314,Central Mix E-1500L,Lean,CME
46631,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,61.356,Central Mix E-1500L,Baseline,CME
46631,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,61.2737,Central Mix E-1500L,Expansion,CME
46631,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,47.7542,Central Mix E-1500L,Lean,CME
46661,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,60.9302,Central Mix E-1500L,Baseline,CME
46661,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,61.4496,Central Mix E-1500L,Expansion,CME
46661,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,46.3626,Central Mix E-1500L,Lean,CME
46692,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,56.9314,Central Mix E-1500L,Baseline,CME
46692,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,62.9605,Central Mix E-1500L,Expansion,CME
46692,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,46.4296,Central Mix E-1500L,Lean,CME
46722,VertexDesk,VCB-02,VECTOR BOND,PLT-G2,51.8463,Central Mix E-1500L,Baseline,CME
